Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),GroundClearance(panel slope lengths),Row-to-Row-Distance rtr,RowType(first interior last single),TransmissionFactor(open area fraction),CellRows(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking
37.517,-77.317,-5.0,66,180,1,1.5,interior,0.013,6,glass,glass,0.62,False
Year,Month,Day,Hour,Minute,DNI,DHI,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,Vwind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI
1987,1,1,8,0,2,9,7.5,9.101375017957679,59.827386994269474,87.09457464008314,121.88953186426373,0.8487261644048656,4.589219709587234,8.30487545644841,1.0,4.589219709587234,5.934187004917234,1.4999999999999998,1.1,3.6,3.9597656511953048,4.3898674999380365,4.832363647567231,5.298848818380628,5.7609724071249255,6.661713450731773,2.9123207770281994,2.947331274904425,3.0203931419538455,3.1035080977074125,3.266753422940954,3.1130668472001752
1987,1,1,9,0,3,58,8.5,58.524760178051906,50.041659349619906,79.92599390889312,129.41391417115975,0.5914549615128285,28.325175502181416,57.055988417939304,1.0,28.325175502181416,38.09428364335592,1.4999999999999998,1.7,5.2,24.417894337792475,27.068868208427876,29.796297751007014,37.6084349617661,46.459866779425134,46.90984478911735,17.968267444412785,18.183233559960986,18.632617316564097,19.14396725825983,20.149345525926567,19.41652180493829
1987,1,1,10,0,5,74,9.5,75.58207113171035,36.92500050163459,71.5537895265779,140.7113649619976,0.40629484970066804,37.23719477917458,66.74208115640229,1.0,37.23719477917458,49.5468119331817,1.4999999999999998,2.2,4.1,32.113382112350386,35.60055251000637,42.86715394568671,49.51400657013982,53.2610225777074,53.878690675308924,23.625828571136168,23.90911379404707,24.500835008380733,25.174071753941938,26.497096328782934,25.557696801864964
1987,1,1,11,0,10,110,10.5,114.20704516289094,23.785495765720018,65.12092546296138,153.85145937145785,0.31036706462392466,54.32736164150089,105.7372229814396,1.0,54.32736164150089,74.23249914793271,1.4999999999999998,2.2,5.2,46.814734989757135,54.24277484917272,74.15329433506649,79.66538704825001,85.12602089799006,86.15448265753625,34.45715261780666,34.868514029357534,35.72911803852838,36.70850280590412,38.63497284413953,37.38340070740985
1987,1,1,12,0,10,126,11.5,130.8034005955951,11.148972440293791,61.29238580686506,168.71236787183352,0.26563072297642876,61.93774366605605,120.85616502117401,1.0,61.93774366605605,85.02565243568014,1.4999999999999998,2.2,5.2,53.367067494109556,67.07872183984914,84.6142004175316,90.89750681093969,97.12216185285689,98.36436737140713,39.282297158072794,39.75100046773466,40.73176675225887,41.84793238189476,44.043716364399714,42.681633547653995
1987,1,1,13,0,8,142,12.5,145.9295188118467,6.738725246445475,60.5811829000067,184.48751990082627,0.2580897839547293,68.9185799320496,135.2208345700865,1.0,68.9185799320496,94.87737556156863,1.4999999999999998,2.2,5.7,59.3782986897813,75.87624495854175,94.72190832756894,101.71278534929885,108.63841089217149,110.07329054988014,43.708589052613405,44.22993872263041,45.320993689674715,46.56269548642017,49.00560819767966,47.5389914948948
1987,1,1,14,0,5,116,13.5,118.26253072854747,18.170815436691388,63.09541029535042,199.88742523120266,0.28561512168017283,57.257191766973094,105.98737987846626,1.0,57.257191766973094,77.38552078964916,1.4999999999999998,2.8,7.2,49.3593055906031,58.38312420070453,73.03235460824595,78.84502156685774,84.6033980002332,85.71587982083784,36.32183845666808,36.75644199375302,37.6649225143614,38.698671002456635,40.73107934387761,39.438134016261515
1987,1,1,15,0,3,120,14.5,121.1008764381211,31.220488520998167,68.4718187966538,213.83136213146457,0.356347304237162,57.781019094321074,112.85446046019493,1.0,57.781019094321074,78.83237464607032,1.4999999999999998,2.8,7.2,49.7942704086375,55.19936498860793,76.70947070893122,85.12768320725863,90.93602333115932,92.0495792068563,36.64877456847637,37.08647429483723,38.00204728927504,39.0439667415721,41.09326646563889,39.78036845330054
1987,1,1,16,0,2,62,15.5,62.4810735580323,44.376405289630625,76.08177635024639,225.91411254779985,0.495208431454989,31.049551966529354,54.82191085995902,1.0,31.049551966529354,41.028126276520446,1.4999999999999998,2.8,9.8,26.78227621889116,29.690833489578296,32.819605067249526,40.58147985422548,43.706698571879166,44.195147167367445,19.701584299983224,19.93806123991281,20.431824749057654,20.993578382452085,22.097272600218925,21.289183715849166
1987,1,1,17,0,0,21,16.5,21.0,57.072476607796965,84.99611056735412,236.06076703204292,0.7593075216619438,10.70510428015884,17.082075505496192,1.0,10.70510428015884,13.836317069422506,1.4999999999999998,2.8,8.8,9.238978829559244,10.242620773102988,11.27517869058464,12.363694292022839,13.442029598750024,13.571902039990762,6.794218456707708,6.876011956496253,7.04661362833895,7.240676106613676,7.621712485683584,7.307218777332034
