Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),GroundClearance(panel slope lengths),Row-to-Row-Distance rtr,RowType(first interior last single),TransmissionFactor(open area fraction),CellRows(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking
37.517,-77.317,-5.0,112,180,1,1.5,interior,0.013,6,glass,glass,0.62,False
Year,Month,Day,Hour,Minute,DNI,DHI,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,Vwind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI
1987,1,1,8,0,2,9,7.5,9.101375017957679,61.952844600154044,87.09457464008314,121.88953186426373,0.8382995319410681,4.846260862996362,6.917998264833491,1.0,4.846260862996362,7.235211687999909,1.5,1.1,3.6,2.9114370554213944,2.981148054299413,3.0348740878225318,3.096375378792263,3.251057731549047,3.9514274218257253,4.1058698807396725,4.444899408718138,4.867614344200017,5.316419564777036,5.760698959357773,5.765341723593029
1987,1,1,9,0,3,58,8.5,58.524760178051906,59.063779704302256,79.92599390889312,129.41391417115975,0.48961598102321174,29.90990572215317,47.27112098903153,1.0,29.90990572215317,45.537989820376154,1.5,1.7,5.2,17.962134959480007,18.39095790476557,19.250638094643694,27.59928476700882,28.551775454140195,27.820659913869633,25.320031634836287,27.409526456751593,30.0149623437253,32.781381730646224,35.519901278955395,35.783266084471286
1987,1,1,10,0,5,74,9.5,75.58207113171035,55.79138283311248,71.5537895265779,140.7113649619976,0.1557902530535805,39.32154637207343,54.51216529571962,1.0,39.32154637207343,59.67569304517086,1.5,2.2,4.1,23.90918137913063,28.64483104413115,29.079643971705146,29.57749510669075,30.830955157700952,29.894168940407866,33.29966908033224,36.04836218289825,39.47563847225493,43.11455350625106,46.71675095321079,47.08936689900016
1987,1,1,11,0,10,110,10.5,114.20704516289094,53.31226076168184,65.12092546296138,153.85145937145785,0.0,57.751994610720466,85.82255420566302,1.0,57.751994610720466,88.02028312426116,1.5,2.2,5.2,45.40262821675182,46.2204111142156,46.84281780920211,47.54962968767275,49.370820872581376,48.12203034038278,48.602027953121414,52.601082565202944,57.58745474248011,62.881589058549444,68.12933055063118,68.7995800611475
1987,1,1,12,0,10,126,11.5,130.8034005955951,51.86271267954231,61.29238580686506,168.71236787183352,0.0,66.7197956112093,97.82275119391635,1.0,66.7197956112093,100.59603751439143,1.5,2.2,5.2,51.706806598197744,52.62302953894307,53.30670501981605,54.07875726127283,56.14728226344202,54.75247564697234,55.557419335194,60.09619503563235,65.75795150206802,71.78425854279895,77.74571104336853,78.57326211552711
1987,1,1,13,0,8,142,12.5,145.9295188118467,51.60005693856587,60.5811829000067,184.48751990082627,0.0,74.51113195221664,109.38840380355282,1.0,74.51113195221664,112.10737452536378,1.5,2.2,5.7,57.91212383806724,58.923735716117676,59.67386153050663,60.52157475809489,62.81937114531582,61.28832817703521,61.86437000795497,66.90796815462505,73.1999186748634,79.90429760779512,86.52738284562979,87.49917818121116
1987,1,1,14,0,5,116,13.5,118.26253072854747,52.55459159392816,63.09541029535042,199.88742523120266,0.0,61.12265988038553,86.09125643434388,1.0,61.12265988038553,92.44866083229536,1.5,2.8,7.2,44.520073018753656,45.38000838642353,46.02952000098035,46.767752737253204,48.68725714195621,47.39703927496052,51.28704600901826,55.49929537746124,60.75144278773442,66.32826925636238,71.86012523348394,72.59340705512444
1987,1,1,15,0,3,120,14.5,121.1008764381211,54.61997687809986,68.4718187966538,213.83136213146457,0.049324452116144384,61.0124559524704,91.884193592422,1.0,61.0124559524704,93.58973619362162,1.5,2.8,7.2,45.203589757021376,49.67877138449742,50.35099541434618,51.120924219253176,53.06230189246698,51.75650773728883,51.63490867668748,55.89509584439548,61.20733728447054,66.8479323888003,72.43163570136804,73.16692338977062
1987,1,1,16,0,2,62,15.5,62.4810735580323,57.58627292878723,76.08177635024639,225.91411254779985,0.3268924917130954,32.787955144343684,44.914101679597564,1.0,32.787955144343684,49.609842463332505,1.5,2.8,9.8,19.695166426144727,20.299436896628446,23.975322596819275,24.390813543323812,25.43650128371802,24.63007721762944,27.771442721010033,30.06409329372299,32.92269686395059,35.9577787921915,38.96223324271795,39.24601360007793
1987,1,1,17,0,0,21,16.5,21.0,61.11770782330513,84.99611056735412,236.06076703204292,0.7291265594672888,11.304866971446792,13.941363887800561,1.0,11.304866971446792,16.930724526451513,1.5,2.8,8.8,6.792145485371976,6.954899085319266,7.0803731908511125,7.223991093343739,7.585031218432598,7.2703837925824475,9.579982677453545,10.371132637184443,11.357539455113143,12.404800597541794,13.441492444632358,13.500320401562913
