Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),GroundClearance(panel slope lengths),Row-to-Row-Distance rtr,RowType(first interior last single),TransmissionFactor(open area fraction),CellRows(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking
37.517,-77.317,-5.0,122,180,1,1.5,interior,0.013,6,glass,glass,0.62,False
Year,Month,Day,Hour,Minute,DNI,DHI,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,Vwind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI
1987,1,1,8,0,2,9,7.5,9.101375017957679,65.12921123275845,87.09457464008314,121.88953186426373,0.8192199897442729,4.876600393776267,6.6190723424348,1.0,4.876600393776267,7.556942841217364,1.5,1.1,3.6,2.8731665883268165,2.826837027221181,2.8794332176531072,2.8338387799234743,3.0175611369829123,3.4726094610696383,4.572048843650941,5.019667129790707,5.454377447600016,5.985813821219626,6.340784324475736,6.378362528070363
1987,1,1,9,0,3,58,8.5,58.524760178051906,64.05894847641872,79.92599390889312,129.41391417115975,0.4002004323338044,30.096957369910715,44.78595873590759,1.0,30.096957369910715,47.36587249255508,1.5,1.7,5.2,17.72770936263339,17.441176101054374,21.9582971948716,24.48579016999375,25.216154854412167,23.8801456488439,28.19287020273104,30.951985315142565,33.6313998094684,36.90737019524136,39.09531814878238,39.544580877213804
1987,1,1,10,0,5,74,9.5,75.58207113171035,62.93743867366583,71.5537895265779,140.7113649619976,0.0,39.6702537457213,52.04072736865529,1.0,39.6702537457213,62.14260922874879,1.5,2.2,4.1,26.832746085483663,26.454162346400153,26.87609564027096,26.504007315320706,27.45830563565235,25.721614064074274,37.09105967600743,40.71876386976994,44.241131463138295,48.5485495558326,51.425839300016186,52.04087674242076
1987,1,1,11,0,10,110,10.5,114.20704516289094,62.11693385557718,65.12092546296138,153.85145937145785,0.0,59.734310794812316,81.26126442275478,1.0,59.734310794812316,91.39936292978535,1.5,2.2,5.2,42.957888859331106,42.36189157498917,42.93523724532116,42.30090610582644,43.68690191729583,41.17772866902587,54.314595148446415,59.56767384307709,64.66873342920134,70.92339304653565,75.07139544756558,76.08243949832357
1987,1,1,12,0,10,126,11.5,130.8034005955951,61.64853030370166,61.29238580686506,168.71236787183352,0.0,69.0126918702132,92.56082167443101,1.0,69.0126918702132,104.40649155093627,1.2792724671428943,2.2,5.2,49.042891245660726,48.292685230939355,48.89731496193386,48.12341685277387,49.68924777466067,46.73230841429218,62.0560126836591,68.02295550242135,73.81460409089136,80.926333418224,85.6505797300595,86.84233687402109
1987,1,1,13,0,8,142,12.5,145.9295188118467,61.56647060001364,60.5811829000067,184.48751990082627,0.0,77.14012867033634,103.44650781310378,1.0,77.14012867033634,116.31900152810401,1.2372739512077664,2.2,5.7,54.91790524588317,54.06415127481643,54.72167100252899,53.84160356668237,55.56035686774011,52.294791767961726,69.0954715459288,75.72739270049301,82.16266946572031,90.06917004631178,95.32278260943345,96.69062149529472
1987,1,1,14,0,5,116,13.5,118.26253072854747,61.87714644525813,63.09541029535042,199.88742523120266,0.0,62.70445741373578,81.87976657095626,1.0,62.70445741373578,96.11113236796952,1.3948620507530545,2.8,7.2,42.58387570791467,41.94367570739698,42.54776140664227,41.88879535593683,43.35122763921295,40.69999814979662,57.24230383886378,62.78482454026459,68.16762403660984,74.76295701772368,79.14720697399146,80.23357043915317
1987,1,1,15,0,3,120,14.5,121.1008764381211,62.55783304957768,68.4718187966538,213.83136213146457,0.0,62.65026016169979,87.02019897067363,1.0,62.65026016169979,97.19874341786971,1.5,2.8,7.2,45.96210845321958,45.36704024477508,45.99987070360736,45.36501974693306,46.84136013352616,44.26865428155735,57.64176936092994,63.24697354244514,68.68436084984118,75.36004967177232,79.79519022381349,80.89226114296008
1987,1,1,16,0,2,62,15.5,62.4810735580323,63.561974012039926,76.08177635024639,225.91411254779985,0.18961985680831658,32.993145387313206,42.95701332275774,1.0,32.993145387313206,51.698655444445045,1.5,2.8,9.8,19.436923461282813,21.506366526836374,22.242339499386766,21.933476954174964,22.735497576256826,21.266214368460194,30.923868086521527,33.95093947424868,36.89063914193568,40.484567368866564,42.885005152766986,43.37293647104991
1987,1,1,17,0,0,21,16.5,21.0,64.82080386567043,84.99611056735412,236.06076703204292,0.6924789266670781,11.375659209933241,13.456004510738598,1.0,11.375659209933241,17.6847602655472,1.5,2.8,8.8,6.702698436758266,6.594684245657444,6.717501059502493,6.611241930959809,6.888214566285521,6.348924771402983,10.667898681766884,11.712394093336536,12.726770562906479,13.966809641630293,14.795098850468184,14.927203129269698
