Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),GroundClearance(panel slope lengths),Row-to-Row-Distance rtr,RowType(first interior last single),TransmissionFactor(open area fraction),CellRows(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking
37.517,-77.317,-5.0,144,180,1,1.5,interior,0.013,6,glass,glass,0.62,False
Year,Month,Day,Hour,Minute,DNI,DHI,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,Vwind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI
1987,1,1,8,0,2,9,7.5,9.101375017957679,74.38863874636365,87.09457464008314,121.88953186426373,0.7174723504322895,5.002486674859081,6.048368940874122,1.0,5.002486674859081,8.22613670509626,1.5,1.1,3.6,2.8704202402983996,2.8523722398089895,2.803322267165175,2.7559294839617463,2.911280832682605,2.765235951526679,5.994841246847361,6.572587855857424,7.040601869138922,7.3635692534287225,7.654417502171214,7.508488978218294
1987,1,1,9,0,3,58,8.5,58.524760178051906,76.94251939195888,79.92599390889312,129.41391417115975,0.0,31.292769399122516,39.54098281865854,1.0,31.292769399122516,51.15290057971057,1.5,1.7,5.2,20.78283903625777,20.670465702067503,20.363353961728414,20.06688725123261,19.22487918893597,17.6437736792382,36.98574151715887,40.54211067497478,43.423012580710115,45.411726848087014,47.201480681654324,46.50377055516839
1987,1,1,10,0,5,74,9.5,75.58207113171035,79.88831181354325,71.5537895265779,140.7113649619976,0.0,42.20565024172542,47.54124083421243,1.0,42.20565024172542,67.22984509332896,1.3752435964410585,2.2,4.1,25.052588290280973,24.884767166230834,24.458542924101142,24.045642210317425,22.902259022146502,20.7941256370647,48.69965884631973,53.367373185838225,57.14660033415763,59.75592913135316,62.10614675602155,61.20531062456317
1987,1,1,11,0,10,110,10.5,114.20704516289094,82.05017650317822,65.12092546296138,153.85145937145785,0.0,65.24284588560333,72.19523794859714,1.0,65.24284588560333,98.3924028480213,0.7644303221938742,2.2,5.2,38.67566738458277,38.34844463670368,37.61121246543636,36.87921911207822,35.13125958919695,31.88169807778449,71.17193634700794,77.938916030085,83.4146093091496,87.19625238175425,90.60498716470921,89.38612445456535
1987,1,1,12,0,10,126,11.5,130.8034005955951,83.28327373840902,61.29238580686506,168.71236787183352,0.0,75.32489022432104,82.11933093513649,1.0,75.32489022432104,112.2858283850656,0.5341372714772459,2.2,5.2,44.09923820067701,43.73900443283153,42.886304579877915,42.02843094891877,39.99435758639597,36.28778241982146,81.18346521900835,88.88661032137969,95.12025715262057,99.42528824305853,103.306411851413,101.97464269655438
1987,1,1,13,0,8,142,12.5,145.9295188118467,83.50933845368093,60.5811829000067,184.48751990082627,0.0,84.35400242222958,91.60485114451907,1.0,84.35400242222958,125.02206346230406,0.4980534572309292,2.2,5.7,49.29277187172661,48.88989988748795,47.9326633586366,46.96687889118707,44.69079532254654,40.5745659095031,90.35583709730723,98.92062711919132,105.85111094744269,110.6381130592,114.95301750135476,113.5157142473594
1987,1,1,14,0,5,116,13.5,118.26253072854747,82.71417309416557,63.09541029535042,199.88742523120266,0.0,67.34274021632272,73.94156536578281,1.0,67.34274021632272,103.65652891849808,0.6334482345179526,2.8,7.2,39.37041405186194,39.06561481391858,38.32997345447002,37.60002434042796,35.79818248708866,32.46797086543075,74.97408313650156,82.12343001268812,87.91040193556677,91.906025527365,95.50691368049486,94.25309679186441
1987,1,1,15,0,3,120,14.5,121.1008764381211,80.94845651573333,68.4718187966538,213.83136213146457,0.0,68.55168660885738,77.27624515329703,1.0,68.55168660885738,104.65861870304371,1.0344867406582998,2.8,7.2,41.18879539136518,40.84396981449709,40.08719372047178,39.34609814595655,37.53787550510946,34.144160553164525,75.65853884191868,82.86517945981457,88.69623412321407,92.72303275528236,96.35358010316871,95.07664201157296
1987,1,1,16,0,2,62,15.5,62.4810735580323,78.32626554421263,76.08177635024639,225.91411254779985,0.0,34.54497592478658,39.45793010789572,1.0,34.54497592478658,56.00465769832434,1.5,2.8,9.8,20.73213595526986,20.6067059335233,20.257475977627585,19.91587198072045,18.98405978590178,17.217201872041908,40.58353501030482,44.482632036982956,47.64142816559331,49.82173716980214,51.78413728766315,51.01288963695878
1987,1,1,17,0,0,21,16.5,21.0,75.14626182286516,84.99611056735412,236.06076703204292,0.48962819802048135,11.669393865793143,12.784217959176631,1.0,11.669393865793143,19.24017357720922,1.5,2.8,8.8,6.696010712814593,6.653939236267863,6.539557060771356,6.429049184984751,6.1108830706437125,5.493417189484103,13.988195989758935,15.33621872687427,16.42820371144403,17.1817541675938,17.860369233408683,17.561268525847222
