Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),GroundClearance(panel slope lengths),Row-to-Row-Distance rtr,RowType(first interior last single),TransmissionFactor(open area fraction),CellRows(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking
37.517,-77.317,-5.0,71,180,1,1.5,interior,0.013,6,glass,glass,0.62,False
Year,Month,Day,Hour,Minute,DNI,DHI,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,Vwind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI
1987,1,1,8,0,2,9,7.5,9.101375017957679,58.97836614342438,87.09457464008314,121.88953186426373,0.8524701089161659,4.67475602132521,8.169481183101748,1.0,4.67475602132521,6.04577748534282,1.5,1.1,3.6,3.7856268493104808,4.1793873041272125,4.534393932090247,4.996193843787825,5.460799349942188,6.344264179834122,2.9925054813927554,3.08483740087867,3.167279883763855,3.2589750532122967,3.4555975416729328,3.364467335346217
1987,1,1,9,0,3,58,8.5,58.524760178051906,49.607531664714166,79.92599390889312,129.41391417115975,0.5951048584411844,28.85253066036629,56.241165671032846,1.0,28.85253066036629,38.73754642449604,1.5,1.7,5.2,23.345039033343088,25.771775173401785,27.959773901528987,35.549896324901276,44.71791898423974,45.04450938596908,18.461900122955857,19.030250169998098,19.537455704560458,20.101702290298146,21.313024653761463,20.97588382528626
1987,1,1,10,0,5,74,9.5,75.58207113171035,37.135085559929664,71.5537895265779,140.7113649619976,0.4046503560072826,37.93081035495734,65.48668706341229,1.0,37.93081035495734,50.42971323738023,1.5,2.2,4.1,30.70184685848816,33.89418930852198,40.50510849204622,47.041329541443325,50.80844687413145,51.26463892838602,24.275539997979724,25.02363856270461,25.691420730585023,26.43423278107402,28.028032598016118,27.610159485935085
1987,1,1,11,0,10,110,10.5,114.20704516289094,24.91263362288494,65.12092546296138,153.85145937145785,0.3041998509066194,55.33833599663163,103.89343967426805,1.0,55.33833599663163,75.42648449261901,1.5,2.2,5.2,44.7586338558873,52.359998383332986,70.47984971991735,75.93648267052801,81.42635917251516,82.22288662002957,35.40286645704231,36.491671371061415,37.463112809669155,38.543901565468346,40.865317530266736,40.37944723076469
1987,1,1,12,0,10,126,11.5,130.8034005955951,14.154490538712668,61.29238580686506,168.71236787183352,0.25693024545350013,63.09019044650851,118.71852691771514,1.0,63.09019044650851,86.37606027748873,1.5,2.2,5.2,51.023435674051605,65.15752092392621,80.3723432764527,86.59242131199107,92.85040263069558,93.83017081555936,40.3601674690624,41.6011092001782,42.70822016231828,43.93997923263943,46.5860183659298,46.099796166998864
1987,1,1,13,0,8,142,12.5,145.9295188118467,11.190509799077775,60.5811829000067,184.48751990082627,0.24893546911834816,70.20082047398887,132.83856514354142,1.0,70.20082047398887,96.37357787112998,1.5,2.2,5.7,56.770840556085616,73.80869854997607,89.98537327216545,96.90589590617171,103.8685956289032,105.0129610641041,44.907737598492446,46.28829623736901,47.519923601636286,48.890237063888314,51.83414140696331,51.34430207227942
1987,1,1,14,0,5,116,13.5,118.26253072854747,19.912512819483744,63.09541029535042,199.88742523120266,0.2780798846700406,58.32321033588012,104.01630656785427,1.0,58.32321033588012,78.70083867404944,1.5,2.8,7.2,47.19057618905885,56.29518729068343,69.1851641448745,74.93937897138848,80.7286201194979,81.59745703175369,37.319739420250556,38.468697342665315,39.49406469859885,40.634741093962255,43.08344806256022,42.5990766420219
1987,1,1,15,0,3,120,14.5,121.1008764381211,31.77744867439357,68.4718187966538,213.83136213146457,0.3525017972307215,58.856353478696064,110.93569238350715,1.0,58.856353478696064,80.1131954643868,1.5,2.8,7.2,47.60715650700206,52.55487236735577,73.29204143816197,81.21133674353635,87.05078635552137,87.91822195181227,37.65481782218748,38.81309323239458,39.846562502993315,40.996341971862606,43.465703956591945,42.968093138114845
1987,1,1,16,0,2,62,15.5,62.4810735580323,44.20674957975362,76.08177635024639,225.91411254779985,0.49666453040143715,31.628045309605554,53.78804411497375,1.0,31.628045309605554,41.776646789943456,1.5,2.8,9.8,25.60484427000831,28.267549589181357,30.76345599730247,38.54943742291907,41.69142885654982,42.04447314943848,20.24363332063168,20.86778200134593,21.424985569064084,22.04476748191099,23.374256932323533,22.999980460952198
1987,1,1,17,0,0,21,16.5,21.0,56.338799778102306,84.99611056735412,236.06076703204292,0.7639553071420817,10.904689007547441,16.703936752978905,1.0,10.904689007547441,14.105902859346719,1.5,2.8,8.8,8.832580546336063,9.751443841578018,10.579862839898203,11.657449148432688,12.741578865666487,12.823666757043908,6.981400340798147,7.19694851843377,7.389440578913443,7.60352392510404,8.062423251845871,7.895930522313849
